match_id,set_num,rally,ball_round,stroke_type,frame_num,status,clip_name,details,reason
1,1,27,34.0,Clear,37462.0,success,01_set1_rally27_ball34_Clear.mp4,51 frames,
1,1,27,35.0,Clear,37489.0,success,01_set1_rally27_ball35_Clear.mp4,51 frames,
1,1,27,36.0,Clear,37520.0,success,01_set1_rally27_ball36_Clear.mp4,51 frames,
1,1,27,44.0,Clear,37723.0,success,01_set1_rally27_ball44_Clear.mp4,51 frames,
1,1,28,4.0,Clear,38465.0,success,01_set1_rally28_ball4_Clear.mp4,51 frames,
1,1,28,5.0,Smash,38494.0,success,01_set1_rally28_ball5_Smash.mp4,51 frames,
1,1,29,15.0,Clear,40126.0,success,01_set1_rally29_ball15_Clear.mp4,51 frames,
1,1,30,17.0,Clear,40984.0,success,01_set1_rally30_ball17_Clear.mp4,51 frames,
1,1,30,18.0,Clear,41016.0,success,01_set1_rally30_ball18_Clear.mp4,51 frames,
1,1,30,22.0,Clear,41123.0,success,01_set1_rally30_ball22_Clear.mp4,51 frames,
1,1,30,23.0,Clear,41162.0,success,01_set1_rally30_ball23_Clear.mp4,51 frames,
1,1,31,2.0,Smash,41775.0,success,01_set1_rally31_ball2_Smash.mp4,51 frames,
1,1,32,3.0,Clear,42267.0,success,01_set1_rally32_ball3_Clear.mp4,51 frames,
1,1,32,7.0,Clear,42381.0,success,01_set1_rally32_ball7_Clear.mp4,51 frames,
1,1,32,8.0,Smash,42412.0,success,01_set1_rally32_ball8_Smash.mp4,51 frames,
1,1,33,3.0,Clear,42841.0,success,01_set1_rally33_ball3_Clear.mp4,51 frames,
1,1,33,12.0,Smash,43079.0,success,01_set1_rally33_ball12_Smash.mp4,51 frames,
1,1,34,3.0,Clear,43753.0,success,01_set1_rally34_ball3_Clear.mp4,51 frames,
1,1,34,4.0,Smash,43783.0,success,01_set1_rally34_ball4_Smash.mp4,51 frames,
1,1,35,2.0,Clear,44137.0,success,01_set1_rally35_ball2_Clear.mp4,51 frames,
1,1,36,6.0,Clear,44534.0,success,01_set1_rally36_ball6_Clear.mp4,51 frames,
1,1,36,7.0,Clear,44561.0,success,01_set1_rally36_ball7_Clear.mp4,51 frames,
1,1,36,10.0,Smash,44612.0,success,01_set1_rally36_ball10_Smash.mp4,51 frames,
1,1,36,14.0,Clear,44694.0,success,01_set1_rally36_ball14_Clear.mp4,51 frames,
1,2,1,3.0,Clear,48555.0,success,01_set2_rally1_ball3_Clear.mp4,51 frames,
1,2,1,4.0,Smash,48587.0,success,01_set2_rally1_ball4_Smash.mp4,51 frames,
1,2,2,4.0,Smash,49083.0,success,01_set2_rally2_ball4_Smash.mp4,51 frames,
1,2,5,3.0,Smash,50362.0,success,01_set2_rally5_ball3_Smash.mp4,51 frames,
1,2,7,12.0,Smash,51543.0,success,01_set2_rally7_ball12_Smash.mp4,51 frames,
1,2,7,18.0,Smash,51690.0,success,01_set2_rally7_ball18_Smash.mp4,51 frames,
1,2,9,4.0,Clear,52912.0,success,01_set2_rally9_ball4_Clear.mp4,51 frames,
1,2,9,5.0,Smash,52943.0,success,01_set2_rally9_ball5_Smash.mp4,51 frames,
1,2,9,12.0,Clear,53091.0,success,01_set2_rally9_ball12_Clear.mp4,51 frames,
1,2,9,16.0,Clear,53207.0,success,01_set2_rally9_ball16_Clear.mp4,51 frames,
1,2,9,22.0,Clear,53350.0,success,01_set2_rally9_ball22_Clear.mp4,51 frames,
1,2,9,28.0,Clear,53518.0,success,01_set2_rally9_ball28_Clear.mp4,51 frames,
1,2,9,33.0,Clear,53648.0,success,01_set2_rally9_ball33_Clear.mp4,51 frames,
1,2,9,34.0,Smash,53674.0,success,01_set2_rally9_ball34_Smash.mp4,51 frames,
1,2,10,6.0,Clear,55179.0,success,01_set2_rally10_ball6_Clear.mp4,51 frames,
1,2,10,7.0,Clear,55216.0,success,01_set2_rally10_ball7_Clear.mp4,51 frames,
1,2,10,11.0,Clear,55321.0,success,01_set2_rally10_ball11_Clear.mp4,51 frames,
1,2,10,12.0,Smash,55349.0,success,01_set2_rally10_ball12_Smash.mp4,51 frames,
1,2,11,10.0,Clear,56122.0,success,01_set2_rally11_ball10_Clear.mp4,51 frames,
1,2,11,14.0,Smash,56224.0,success,01_set2_rally11_ball14_Smash.mp4,51 frames,
1,2,12,2.0,Clear,56808.0,success,01_set2_rally12_ball2_Clear.mp4,51 frames,
1,2,12,3.0,Smash,56840.0,success,01_set2_rally12_ball3_Smash.mp4,51 frames,
1,2,12,8.0,Clear,56948.0,success,01_set2_rally12_ball8_Clear.mp4,51 frames,
1,2,13,5.0,Smash,58107.0,success,01_set2_rally13_ball5_Smash.mp4,51 frames,
1,2,14,3.0,Clear,58855.0,success,01_set2_rally14_ball3_Clear.mp4,51 frames,
1,2,15,10.0,Clear,59565.0,success,01_set2_rally15_ball10_Clear.mp4,51 frames,
1,2,16,5.0,Clear,60069.0,success,01_set2_rally16_ball5_Clear.mp4,51 frames,
1,2,16,9.0,Clear,60164.0,success,01_set2_rally16_ball9_Clear.mp4,51 frames,
1,2,16,10.0,Clear,60200.0,success,01_set2_rally16_ball10_Clear.mp4,51 frames,
1,2,16,11.0,Smash,60235.0,success,01_set2_rally16_ball11_Smash.mp4,51 frames,
1,2,19,3.0,Clear,63802.0,success,01_set2_rally19_ball3_Clear.mp4,51 frames,
1,2,19,4.0,Smash,63830.0,success,01_set2_rally19_ball4_Smash.mp4,51 frames,
1,2,19,9.0,Clear,63927.0,success,01_set2_rally19_ball9_Clear.mp4,51 frames,
1,2,19,13.0,Clear,64030.0,success,01_set2_rally19_ball13_Clear.mp4,51 frames,
1,2,19,14.0,Clear,64062.0,success,01_set2_rally19_ball14_Clear.mp4,51 frames,
1,2,19,15.0,Clear,64098.0,success,01_set2_rally19_ball15_Clear.mp4,51 frames,
1,2,19,19.0,Smash,64207.0,success,01_set2_rally19_ball19_Smash.mp4,51 frames,
1,2,21,3.0,Clear,65284.0,success,01_set2_rally21_ball3_Clear.mp4,51 frames,
1,2,21,4.0,Clear,65311.0,success,01_set2_rally21_ball4_Clear.mp4,51 frames,
1,2,23,9.0,Smash,66917.0,success,01_set2_rally23_ball9_Smash.mp4,51 frames,
1,2,24,11.0,Clear,67835.0,success,01_set2_rally24_ball11_Clear.mp4,51 frames,
1,2,24,20.0,Clear,68069.0,success,01_set2_rally24_ball20_Clear.mp4,51 frames,
1,2,24,21.0,Clear,68094.0,success,01_set2_rally24_ball21_Clear.mp4,51 frames,
1,2,24,28.0,Smash,68295.0,success,01_set2_rally24_ball28_Smash.mp4,51 frames,
1,2,24,33.0,Clear,68426.0,success,01_set2_rally24_ball33_Clear.mp4,51 frames,
1,2,24,34.0,Clear,68460.0,success,01_set2_rally24_ball34_Clear.mp4,51 frames,
1,2,24,38.0,Clear,68558.0,success,01_set2_rally24_ball38_Clear.mp4,51 frames,
1,2,24,39.0,Clear,68580.0,success,01_set2_rally24_ball39_Clear.mp4,51 frames,
1,2,25,18.0,Clear,70606.0,success,01_set2_rally25_ball18_Clear.mp4,51 frames,
1,2,25,19.0,Clear,70642.0,success,01_set2_rally25_ball19_Clear.mp4,51 frames,
1,2,25,20.0,Clear,70668.0,success,01_set2_rally25_ball20_Clear.mp4,51 frames,
1,2,25,31.0,Clear,70935.0,success,01_set2_rally25_ball31_Clear.mp4,51 frames,
1,2,26,2.0,Clear,71547.0,success,01_set2_rally26_ball2_Clear.mp4,51 frames,
1,2,26,5.0,Clear,71622.0,success,01_set2_rally26_ball5_Clear.mp4,51 frames,
1,2,26,6.0,Clear,71649.0,success,01_set2_rally26_ball6_Clear.mp4,51 frames,
1,2,27,2.0,Clear,72094.0,success,01_set2_rally27_ball2_Clear.mp4,51 frames,
1,2,27,3.0,Clear,72123.0,success,01_set2_rally27_ball3_Clear.mp4,51 frames,
1,2,27,4.0,Smash,72144.0,success,01_set2_rally27_ball4_Smash.mp4,51 frames,
1,2,27,7.0,Clear,72206.0,success,01_set2_rally27_ball7_Clear.mp4,51 frames,
1,2,28,3.0,Smash,72930.0,success,01_set2_rally28_ball3_Smash.mp4,51 frames,
1,2,28,15.0,Clear,73194.0,success,01_set2_rally28_ball15_Clear.mp4,51 frames,
1,2,28,19.0,Clear,73293.0,success,01_set2_rally28_ball19_Clear.mp4,51 frames,
1,2,28,20.0,Clear,73317.0,success,01_set2_rally28_ball20_Clear.mp4,51 frames,
1,2,28,23.0,Clear,73406.0,success,01_set2_rally28_ball23_Clear.mp4,51 frames,
1,2,28,28.0,Clear,73545.0,success,01_set2_rally28_ball28_Clear.mp4,51 frames,
1,2,28,33.0,Clear,73663.0,success,01_set2_rally28_ball33_Clear.mp4,51 frames,
1,2,28,34.0,Clear,73697.0,success,01_set2_rally28_ball34_Clear.mp4,51 frames,
1,2,28,35.0,Clear,73729.0,success,01_set2_rally28_ball35_Clear.mp4,51 frames,
1,2,28,36.0,Clear,73758.0,success,01_set2_rally28_ball36_Clear.mp4,51 frames,
1,2,28,37.0,Clear,73796.0,success,01_set2_rally28_ball37_Clear.mp4,51 frames,
1,2,29,3.0,Clear,74569.0,success,01_set2_rally29_ball3_Clear.mp4,51 frames,
1,2,29,4.0,Smash,74599.0,success,01_set2_rally29_ball4_Smash.mp4,51 frames,
1,2,30,2.0,Smash,75080.0,success,01_set2_rally30_ball2_Smash.mp4,51 frames,
1,2,30,11.0,Smash,75292.0,success,01_set2_rally30_ball11_Smash.mp4,51 frames,
1,2,30,15.0,Clear,75389.0,success,01_set2_rally30_ball15_Clear.mp4,51 frames,
1,2,30,19.0,Clear,75504.0,success,01_set2_rally30_ball19_Clear.mp4,51 frames,
1,2,30,20.0,Clear,75537.0,success,01_set2_rally30_ball20_Clear.mp4,51 frames,
1,2,30,21.0,Smash,75568.0,success,01_set2_rally30_ball21_Smash.mp4,51 frames,
1,2,31,3.0,Clear,76966.0,success,01_set2_rally31_ball3_Clear.mp4,51 frames,
1,2,31,4.0,Smash,76989.0,success,01_set2_rally31_ball4_Smash.mp4,51 frames,
1,2,32,4.0,Smash,77859.0,success,01_set2_rally32_ball4_Smash.mp4,51 frames,
1,2,33,5.0,Clear,78325.0,success,01_set2_rally33_ball5_Clear.mp4,51 frames,
1,2,33,6.0,Smash,78358.0,success,01_set2_rally33_ball6_Smash.mp4,51 frames,
1,2,33,9.0,Clear,78433.0,success,01_set2_rally33_ball9_Clear.mp4,51 frames,
1,2,33,10.0,Smash,78471.0,success,01_set2_rally33_ball10_Smash.mp4,51 frames,
1,2,33,17.0,Clear,78654.0,success,01_set2_rally33_ball17_Clear.mp4,51 frames,
1,2,33,18.0,Smash,78689.0,success,01_set2_rally33_ball18_Smash.mp4,51 frames,
1,2,34,3.0,Clear,79872.0,success,01_set2_rally34_ball3_Clear.mp4,51 frames,
1,2,34,17.0,Clear,80217.0,success,01_set2_rally34_ball17_Clear.mp4,51 frames,
1,2,34,18.0,Clear,80249.0,success,01_set2_rally34_ball18_Clear.mp4,51 frames,
1,2,34,19.0,Clear,80282.0,success,01_set2_rally34_ball19_Clear.mp4,51 frames,
1,2,34,23.0,Smash,80382.0,success,01_set2_rally34_ball23_Smash.mp4,51 frames,
1,2,34,26.0,Clear,80458.0,success,01_set2_rally34_ball26_Clear.mp4,51 frames,
1,2,35,5.0,Smash,82490.0,success,01_set2_rally35_ball5_Smash.mp4,51 frames,
1,2,36,4.0,Smash,83921.0,success,01_set2_rally36_ball4_Smash.mp4,51 frames,
1,2,36,10.0,Smash,84042.0,success,01_set2_rally36_ball10_Smash.mp4,51 frames,
1,2,36,16.0,Smash,84190.0,success,01_set2_rally36_ball16_Smash.mp4,51 frames,
1,2,36,26.0,Clear,84434.0,success,01_set2_rally36_ball26_Clear.mp4,51 frames,
1,2,36,34.0,Smash,84660.0,success,01_set2_rally36_ball34_Smash.mp4,51 frames,
1,2,37,14.0,Smash,86115.0,success,01_set2_rally37_ball14_Smash.mp4,51 frames,
1,2,38,7.0,Smash,87356.0,success,01_set2_rally38_ball7_Smash.mp4,51 frames,
1,2,38,10.0,Smash,87424.0,success,01_set2_rally38_ball10_Smash.mp4,51 frames,
1,3,2,13.0,Clear,91933.0,success,01_set3_rally2_ball13_Clear.mp4,51 frames,
1,3,2,14.0,Smash,91960.0,success,01_set3_rally2_ball14_Smash.mp4,51 frames,
1,3,3,14.0,Smash,93046.0,success,01_set3_rally3_ball14_Smash.mp4,51 frames,
1,3,4,3.0,Smash,93648.0,success,01_set3_rally4_ball3_Smash.mp4,51 frames,
1,3,4,8.0,Smash,93748.0,success,01_set3_rally4_ball8_Smash.mp4,51 frames,
1,3,4,12.0,Clear,93849.0,success,01_set3_rally4_ball12_Clear.mp4,51 frames,
1,3,4,13.0,Smash,93874.0,success,01_set3_rally4_ball13_Smash.mp4,51 frames,
1,3,5,9.0,Smash,95045.0,success,01_set3_rally5_ball9_Smash.mp4,51 frames,
1,3,6,3.0,Smash,95845.0,success,01_set3_rally6_ball3_Smash.mp4,51 frames,
1,3,6,12.0,Smash,96059.0,success,01_set3_rally6_ball12_Smash.mp4,51 frames,
1,3,6,22.0,Smash,96293.0,success,01_set3_rally6_ball22_Smash.mp4,51 frames,
1,3,6,25.0,Clear,96362.0,success,01_set3_rally6_ball25_Clear.mp4,51 frames,
1,3,6,26.0,Clear,96392.0,success,01_set3_rally6_ball26_Clear.mp4,51 frames,
1,3,6,27.0,Clear,96424.0,success,01_set3_rally6_ball27_Clear.mp4,51 frames,
1,3,6,28.0,Clear,96454.0,success,01_set3_rally6_ball28_Clear.mp4,51 frames,
1,3,6,29.0,Clear,96493.0,success,01_set3_rally6_ball29_Clear.mp4,51 frames,
1,3,7,2.0,Clear,97215.0,success,01_set3_rally7_ball2_Clear.mp4,51 frames,
1,3,7,3.0,Clear,97250.0,success,01_set3_rally7_ball3_Clear.mp4,51 frames,
1,3,7,7.0,Clear,97347.0,success,01_set3_rally7_ball7_Clear.mp4,51 frames,
1,3,7,12.0,Clear,97478.0,success,01_set3_rally7_ball12_Clear.mp4,51 frames,
1,3,7,13.0,Smash,97511.0,success,01_set3_rally7_ball13_Smash.mp4,51 frames,
1,3,8,2.0,Smash,98093.0,success,01_set3_rally8_ball2_Smash.mp4,51 frames,
1,3,8,7.0,Clear,98214.0,success,01_set3_rally8_ball7_Clear.mp4,51 frames,
1,3,8,8.0,Clear,98254.0,success,01_set3_rally8_ball8_Clear.mp4,51 frames,
1,3,8,9.0,Clear,98288.0,success,01_set3_rally8_ball9_Clear.mp4,51 frames,
1,3,8,12.0,Clear,98366.0,success,01_set3_rally8_ball12_Clear.mp4,51 frames,
1,3,8,13.0,Clear,98394.0,success,01_set3_rally8_ball13_Clear.mp4,51 frames,
1,3,9,8.0,Smash,100077.0,success,01_set3_rally9_ball8_Smash.mp4,51 frames,
1,3,9,13.0,Smash,100199.0,success,01_set3_rally9_ball13_Smash.mp4,51 frames,
1,3,10,6.0,Smash,101677.0,success,01_set3_rally10_ball6_Smash.mp4,51 frames,
1,3,10,15.0,Clear,101898.0,success,01_set3_rally10_ball15_Clear.mp4,51 frames,
1,3,10,18.0,Clear,101975.0,success,01_set3_rally10_ball18_Clear.mp4,51 frames,
1,3,10,19.0,Smash,102001.0,success,01_set3_rally10_ball19_Smash.mp4,51 frames,
1,3,11,6.0,Clear,103193.0,success,01_set3_rally11_ball6_Clear.mp4,51 frames,
1,3,11,7.0,Smash,103216.0,success,01_set3_rally11_ball7_Smash.mp4,51 frames,
1,3,11,10.0,Clear,103272.0,success,01_set3_rally11_ball10_Clear.mp4,51 frames,
1,3,12,2.0,Clear,103951.0,success,01_set3_rally12_ball2_Clear.mp4,51 frames,
1,3,13,2.0,Clear,104543.0,success,01_set3_rally13_ball2_Clear.mp4,51 frames,
1,3,13,3.0,Smash,104566.0,success,01_set3_rally13_ball3_Smash.mp4,51 frames,
1,3,14,3.0,Smash,105371.0,success,01_set3_rally14_ball3_Smash.mp4,51 frames,
1,3,14,13.0,Smash,105583.0,success,01_set3_rally14_ball13_Smash.mp4,51 frames,
1,3,15,2.0,Smash,106548.0,success,01_set3_rally15_ball2_Smash.mp4,51 frames,
1,3,16,8.0,Smash,107079.0,success,01_set3_rally16_ball8_Smash.mp4,51 frames,
1,3,17,2.0,Smash,107609.0,success,01_set3_rally17_ball2_Smash.mp4,51 frames,
1,3,17,10.0,Clear,107754.0,success,01_set3_rally17_ball10_Clear.mp4,51 frames,
1,3,19,16.0,Smash,109251.0,success,01_set3_rally19_ball16_Smash.mp4,51 frames,
1,3,20,2.0,Clear,110506.0,success,01_set3_rally20_ball2_Clear.mp4,51 frames,
1,3,20,10.0,Smash,110683.0,success,01_set3_rally20_ball10_Smash.mp4,51 frames,
1,3,20,13.0,Clear,110756.0,success,01_set3_rally20_ball13_Clear.mp4,51 frames,
1,3,21,8.0,Smash,113239.0,success,01_set3_rally21_ball8_Smash.mp4,51 frames,
1,3,21,15.0,Smash,113384.0,success,01_set3_rally21_ball15_Smash.mp4,51 frames,
1,3,22,3.0,Clear,113988.0,success,01_set3_rally22_ball3_Clear.mp4,51 frames,
1,3,22,4.0,Clear,114023.0,success,01_set3_rally22_ball4_Clear.mp4,51 frames,
1,3,22,10.0,Clear,114175.0,success,01_set3_rally22_ball10_Clear.mp4,51 frames,
1,3,22,11.0,Clear,114210.0,success,01_set3_rally22_ball11_Clear.mp4,51 frames,
1,3,22,12.0,Clear,114244.0,success,01_set3_rally22_ball12_Clear.mp4,51 frames,
1,3,22,16.0,Clear,114367.0,success,01_set3_rally22_ball16_Clear.mp4,51 frames,
1,3,23,10.0,Clear,115215.0,success,01_set3_rally23_ball10_Clear.mp4,51 frames,
